text,labels
"MediaTek has started ramping up its 5G chip shipments, driving up its revenues for the first two months of 2020 by 25.11% on year to reach NT$30.43 billion (US$1.01 billion), with the sales performance much better than expected despite the coronavirus",0
"@FisherQueen13 @Petie42885201 @jwgledhill @JaneMundon @asymetricjockey @KitOfNowhere @neilhwilliams @henrietta_22 @CELESTRON1957 @Lomquiche @benpuppypaws @lmmother @petergerald @InTheRuck @mollyluna11 @Larry680 @nick_williams68 @Xlandphoto @ericagoesforth @heeney77 @chlorophyllbill @FanaticRealist @lin_lee65 @cazzrhughes @Liberal_Isms @amicon_13 Hope you all feel better soon, similar conversation with a colleague re Coronavirus yesterday, as soon as it's widespread, we're fucked",0
"ZTE and China Telecom built the first 5G telehealth system for remote diagnosis of the deadly coronavirus – which has infected at least 2,700 people https://t.co/8zaQDwz9Bb",0
"Is #5G technology bad for our health?

The term 5G refers to the 5th generation of #MobileTechnology. With promises of faster #browsing, #streaming, #download speeds, as well as better #connectivity. 

https://t.co/8VuAFhWUD4",1
"“Wuhan to Shanghai = 839 km
Wuhan to Beijing  = 1,152km
Wuhan to Milan  = 15,000km
Wuhan to NY = 15,000km
The Coronavirus started in Wuhan yet there is no effect of Coronavirus in nearby Beijing or Shanghai but many deaths in Italy, Iran, European countries &amp; USA?” 🤔 #Fishy",1
"I think this will become a buying opportunity for a few reasons
1. It’s a great opportunity to get long some of the best names for 5G this year. 
2. Believe it or not, Trump is right. The Coronavirus is going to weather out in April. Won’t be Armageddon $AAPL #COVID19 #trump https://t.co/FDzJPc3Fyo",0
"In a new report, @ABIresearch forecasts that by 2028, the #manufacturing industry will account for nearly 25% of revenue within the total #5G use cases market. @TechRepublic has the scoop on the report and the latest #IIOT use cases insights: https://t.co/3kp6dhhc8n",0
"God, do you remember the sneering commentary about supposedly archaic local superstitions during the West African Ebola outbreak https://t.co/YUsFgCk5zY",1
"The tests don't pinpoint COVID 19

The worst cases are happening in 5G rollout areas

Hospitals are forging death certificates

The unvaccinated are staying healthy

#filmyourhospitals #plannedemic #5G",1
".@Qualcomm QTM527 #mmWave antenna module for the Snapdragon X55 5G Modem-RF System, delivering the world’s first fully integrated #extended-range mmWave solution for 5G fixed wireless access #FWA https://t.co/famJEIBKnM",0
everyone has this 5G thing all wrong. it is satanic. it is evil. but it doesn't cause coronavirus. it resonates with it. i got the best grade in my class on the mechanics of vibrations final in senior year btw,1
As everyone is distracted by the manmade Coronavirus 5G is being rolled out across the world and It's only been out for a yr or so in 5 cities in america and 4 elementary school kids from the same school got cancer… https://t.co/Wz7KuY2IVx,1
Honestly gov knows exactly what they are doing w/ the virus and then of course the Election.,1
"BREAKING: Italy reports 1,492 new cases of coronavirus and 133 new deaths, raising total to 7,375 cases and 366 dead https://t.co/eUoE2b20hL",0
So many people have moronic conspiracy theories lately. They came from the Dark Web. So they must be true.,1
"""I'm not even scared of death, you think I'm scared of you Chinese Communist Party?"" says 'Chen Qiushi' as he vows to continue to report to the world what he sees and hears on the ground in #Wuhan, despite the #CCP trying to censor him.

#CoronaVirus

https://t.co/Yp0E3e94Z1 https://t.co/RgU41EDAeZ",0
"@MobilePunch Nobody is saying 5g causes Corona virus, they are saying it radiation is harmful to humans around it",1
"If Pastor Chris had said this from the very beginning, instead of 5G killing people in Wuhan and the Government locking down states so they can install 5G, I would have stood with him.

This right here makes sense. They should do all the necessary tests to ensure that 5G is safe. https://t.co/3N0nykrybq",1
"' ""Wuhan became the first city in the world to turn on 5G in October 2019, during &amp; for: 'world military games' bonding-bullshit for the NWO soldier riot-police who'll be crackdown-lockdown enforcing 5G locally Globally, coming to kitchen near you, ""now swallow them beans Jack""'?",1
"@_mamadeb @ChrisGaylord13 @MunroLetitia @SheepDuster @Shared_facts @StopVaxxedLies @KayVonPaul @BeckyJohnson222 @gmopundit @jkellyca @ockinger @doritmi @Kathmarval @sjz1983 @FrankDElia7 @alisonpalk @admutum @med1cinewoman @Monstercoyliar @PJMoore1958 @CauliOncRN @ianfmusgrave @BlueLionBlog @carlsmythe @mel_we89 @MacBaird13 @ChrisJohnsonMD @ketokeren @mcfunny @krebiozen @PatrickEnrigh20 @MTB_CHUM @TioChango_ @JaneEOpie @PhadingDark @TakeThatCDC @Plasticdoe @MarthaCurlee3 @Staci04907284 @tigerquinn7 @MJonesnR @useemdumb @WendyOrent @shepard_harley @DrLindaMD @AutisticShill @MJinNJ80 @thereal_truther @vincristine @LinnyJackson The CDC and big pharma are the same people that have been involved in fraud, money laundering, a prostitution ring and they admittingly manipulated studies on vaccines and went to court for it. Please do some research. They have a tract record of lying.",1
"OMG! Xi Jin-Ping suddenly appears on China TV after weeks of absence, now wearing a medical mask?!!
Coronavirus gives dictator his biggest-ever crisis, says CBCTV's Sasha Petricic. And then CBC covrge shifts to Huawei 5G in #cdnpoli conflicting w ""scathing tirade"" Trump's wishes.",0
"Oh boy.

I'm only 1.5 hours away from the latest Corona virus outbreak here in Italy.

People are not allowed to enter or leave affected areas.

Towns are in lockdown. Schools and shops are shut down.

I've stacked food, supplies, face masks and gloves today.

It's happening 😐",0
"""Indeed to bad what all is going on and despite all the efforts by those who see it, still the majority have no clue at all nor seem to be capable to understand it. Is the last a result of education? The poisoning from so many things including fluoride in toothpaste",1
"#COVID19 is a justification to put 5G in place. In 10yrs all systems, people &amp; services will be controlled tightly by Technocrats through technology. China's authoritarian government, social structure &amp; AI tracking system are a life changing model of how the world will look like.",1
Chinese health experts have determined that aerosol transmission is among the ways the novel #coronavirus can be spread.,0
It’s quite right that students and today's younger generation should have serious concerns about the climate crisis and its effect on the environment. They are being very realistic about the future. They see we need to listen to scientists. We should encourage them.,0
"@SowetanLIVE It is a hoax.
It’s 5G microwave frequency (3000) which is death not coronavirus.....!!! The pastor is right, this just another measure to depopulate the world.",1
"Electro-smog, govt snooping be damned. Two thirds of folks polled worldwide would trade in their mobes for 5G kit https://t.co/JNUv4UgZwh",0
I thought to examine signal of natural evolution in #nCoV2019 by looking at distribution of mutations in the lineage leading to nCoV and compare this distribution to mutations occurring in other SARS-like bat viruses 1/9,0
"I've been spending the whole day talking to sources in #Wuhan and the more I learned about how the #CCP has been handling the public health crisis, the angrier and irritated I get. Instead of addressing the emerging cases right away, they repeatedly downplayed the ...",0
"Kamala — You’ve spent your whole career fighting for folks who’ve been written off and left behind — and no small part of that alongside Beau. From our family: thank you.

https://t.co/ePtRKVjzXB",0
"So... Our male Acanthoscurria geniculata, which had built this huge web, turned out to have another moult in him! 
#acanthoscurriageniculata #moult #tarantulakeeper #tarantulalovers #tarantulasoftheworld #tarantulas… https://t.co/tiWsrBbZQx",0
"Huge panic in Israel after it has emerged that a group of South Korean, who have visited here for a week, infected with #coronavirus",0
"Literally been feeling a different type of tired, headaches, and ringing in my ears 🙉 - someone said it’s the pressure of #5G 🤔 but #Doctors are cancelled because of #Corona and I just want some quick medical advice 😩",1
"Wow. the Foreign and Commonwealth office just issued this update to its China travel advice: ""if you're in China and able to leave, you should do so"" 
https://t.co/czTg3m2hW2",0
SHARE THE SHIT OUT OF THIS VIDEO! LOVE WINS! NOT EVIL!!!! CONFIRMED!  5G Forced Installation In Schools Nationwide During COVID-19... https://t.co/ZBDZ8bZXqH via @YouTube,1
"For the 2nd day, #PLAAF combat aircraft flew close to #Taiwan. @iingwen urged Beijing to deal with the #Wuhan virus, not threaten the country militarily. Listen, H-6 bombers are useless against #Coronavirus. JW https://t.co/irAKV4G4n7",0
"@RealHughJackman @iamjohnoliver @VancityReynolds @SethMacFarlane @howiemandel @SimonCowell @Sethrogen @CrippleThreat8 @PreacherLawson @TheDrewLynch @TaylorComedy @neiltyson @CharlizeAfrica This best explains the pain I have when trying to decipher what I 'see':

Using decimals, what is the next 'positive' number after True Zero? It is an unattainable number. 0.000000000howmanyzerosbeforeItype1? Even if you know how many 0s to input, is it even 1 that comes next?",0
