text,labels
"A cashier at Costco told us they were totaly unprepared for the supply runs people were making, even almost running out of stuff (water and toilet paper were still plentiful). A family in line said they never before have bought as much as they did today. https://t.co/Uoa9ckwC6G",0
The DDG of the PRC’s MFA’s Information Dept blocked me! I wonder what I did to offend him? Who else has he blocked? https://t.co/r29zTWuFOp,0
"Why did the Wuhan  population suddenly become so vulnerable? Could it be that 5G oxidized important surveillance proteins of the innate immune system of the Wuhan population? Does 5G cause severe inflammation, damaging the innate immune system?
#italystaystrong",1
"The southwestern Chinese province of Yunnan on Wednesday launched a WeChat in-app program called Kang Yiqing (Fighting the Epidemic) that requires residents to register their personal info by scanning a QR code whenever they enter a public venue. #COVID19 
https://t.co/1vE5ys8DsY",0
@sammykeyz120 @Nexopatoor @Huawei Everything harms someone in one way or another. Whether or not covid 19 and 5G pretty much came along around the same time of each other. So of course questions will be asked.,1
"Omg😥😥😥
They aint telling us the truth.... 5g towers in the making... shit gone kills us all... tryna blame it on corona virus👌👌👌😥🙏",1
"Tahiti, with a population of just 189,517, has their first case. ""French Polynesian politician Maina Sage had been confirmed with the virus after returning from Paris on 7 March."" https://t.co/dXwUBDA64o",0
“Chinatowns across the country have experienced major downturns in business — by as much as 50 percent in San Francisco and up to 70 percent in New York’s three main Chinatowns. The situation is no different here in Boston.” https://t.co/bvTUjJr2d8,0
"This morning, the President is blaming Obama for the poor response to the coronavirus. He's been President for 3 years, has fired key officials connected to the U.S. pandemic response, &amp; proposed repeated cuts to the CDC budget. Yet people wonder why ""boomer remover"" is trending.",0
"Wuhan was the province where 5G was rolled out, now the center of deadly virus | allkpop Forums https://t.co/R4L93DZvTx",1
In light of yesterday's news - the addition of several major Chinese tech/surveillance firms to a US export blacklist -  here's a map from my ongoing research project on where Chinese firms have exported surveillance &amp; policing systems: https://t.co/uoQQ0b2aNk,0
"Thread by @lex6m: 
China rolled out 5G in the province of Wuhan in October 2019. 
Just two months later, the city became afflicted by a new kin coronavirus named CoVid-19. How did a formerly benign class of virus become so opportunistic in such a short … https://t.co/auqS3TUHvJ",1
"5G radiation kills and causes flu like symptoms similar to Coronavirus 

Boko Haram Abba Kyari Odunlade Game of thrones 
Drake https://t.co/sqr9g68i7c",1
"5G is far more dangerous than #COVID19 but why big giants want this harmful technology to be implement at all cost why?  is #Covid19  just a cover up? 
without super fast network 
1. no spying network
2. no cash less society 
3. no fear 
4. no control https://t.co/nEvNszlhGd",1
"When Chinese leaders ordered Wuhan to ""round up everyone who should be rounded up"" to contain the #coronavirus,  many have noted its chilling echoes to the crackdown on Uyghurs in #Xinjiang 

And now, we're seeing the repercussions of the sweeping roundup

https://t.co/MW9fkWW85I",0
"Wow — dean of University of Washington medical school is asking qualified graduate students to pause their research and instead help run COVID-19 lab tests.

Voluntary until compensation structure can be determined https://t.co/JlOH0SJSBR",0
Are they pulling it down as a protest against draconian surveillance by the police state or because they know something about 5G that we dont? Genuine question? https://t.co/F5B8F6P7ji,1
"Update: There are 13 additional cases of #Coronavirus in NYS since earlier today, bringing total to 89.

Westchester: 70
NYC: 11
Nassau: 4
Rockland: 2
Saratoga: 2

There will be more cases as we test more—that’s a good thing bc we can deal with the situation based on more facts.",0
"#ZTE will participate in #MWC20 Barcelona as planned, showcasing comprehensive #5G end-to-end solutions and a wide variety of 5G devices. ZTE's booth is in 3F30, Hall 3, FIRA GRAN VIA. https://t.co/vB9S4IpyZP",0
Trump says he’s asked drug makers to speed up coronavirus vaccine as he plans to meet executives.  And what if someone doesn't want to take their magical concoction.  THEN WHAT???? https://t.co/PuxsPyrW1r,0
"Linda Dixon, Head of Pirbright's #Africanswinefever virus group, is speaking today about the latest developments in #ASF research @AHInnovation https://t.co/kT7tGAyBo3 https://t.co/AGTalwDB9P",0
"Julian Assange is due to appear in court this Oct. 21 with the full extradition hearing. Facing 18 counts in the U.S. including conspiring to hack government computers and violating an espionage law, he could spend decades in prison if convicted.
Come &amp; protest with us! 
Details: https://t.co/wHV3rQWy44",0
If 5G is linked to the #coronavirus why don’t they shut that shit off!!!! ....now if they can shut it on and off 🤦🏻‍♀️ they can just kill us whenever they want,1
"Did we even get a chance to choose if we wanted 5G or not??

Russia haven’t used 5G yet (only for military use) and magically have no cases of #coronavirus",1
"The function of our banks must be to reinvest in America, so we can build the affordable housing we need, the factories we need, the small businesses we need, and create millions of good-paying jobs. 

We must end the greed and selfishness of the current banking system.",0
"Guy's Check This Out, What The Mainstream C*nt's Won't Tell You!

Below Are Two Map's Of Italy, First Of Which Is The 5G Tower's Launched June/July 2019.. 

Second Map Of Italy, Is The Coronavirus / Covid-19 Outbreak From 5th March 2020

Please Share.. https://t.co/xDA6ATv6ad",1
"Tune into the #IUIC 6Pm est #Sabbath Class today! The #CoronaVirus and 5g has the #world in an #Uproar! Join us as we enter into the #Secret place of the #Lord! Deacon #Malachiyah unleashes “Comfort in time of #Trouble! Live on #Facebook, #Periscope,#Youtube and #Livestream! https://t.co/RPEx0AVuPX",1
"The Premier League will convene an emergency club meeting tomorrow morning regarding fixtures after Mikel Arteta tested positive for COVID-19 

Statement: https://t.co/ofi5DhIQZM https://t.co/RmnxRHXooz",0
"Anyone come across a #5G / #coronavirus connection?  Just stumbled on the article but have done zero vetting or research, thought I'd share first.

https://t.co/cuA874wiUW",1
@MichelleRempel When will the 5g network that Wuhan put on line when the virus became an epidemic be investigated and held responsible...  come on CPC.... either you are part of the solution or part of the problem.... 5g is a health hazard!,1
This is Michael Bloomberg. Pure globalist and suck up to China’s oppression and their rampant theft of 🇺🇸 IP + export of American 🇺🇸 jobs to 🇨🇳 @robert_spalding @BaldingsWorld @Jkylebass @BenKTallmadge https://t.co/38QWcKHKWZ,0
This COVID-19 shi is fake asl 😂 y’all believe anything 💯 But these 5G towers they’re putting up is a big problem 😭. Wake up COVID is just covering up what the Government wants to really do🤔💯 .. 🤷🏽‍♂️,1
"Several Physicians have quietly observed #COVID19 does not ""behave""like a typical Viral Pneumonia.There's inflammation but It's absent of fluid build up. It has to be asked is this at least partially caused by microwave radiation from #5G antennas deployed in our upper atmosphere https://t.co/eRWIovqNNj",1
"Their is no coronavirus, it’s all bullshit those 5G towers everyone keeps talking about is the what’s making everyone sick .. so yeah cover up and sanitize but that’s not what’s killing everyone",1
"""The Chinese received mandatory vaccinations last fall. The vaccine contained a remote control RNA sequence activated in Wuhan (and all other countries using 60Ghz 5G) that was recently opened with 60Ghz mm 5G waves.""",1
Well-written post on coronavirus—its integration with bioengineering/5G/chemtrails/pop control &amp; ultimately world govt. No coincidence that outbreak began when Wuhan turned on 5G. One of post's takeaways is that symptoms from 5G will be blamed on the virus https://t.co/51cZX4UFO0,1
"5G is probably doing all this shit.. it’s coming out coincidently the same time as the coronavirus is about to hit the US... something is fucky! 
This is why China was hardcore protesting probably.. 
do your research y’all!",1
"HOW TO BAN/BLOCK 5G TOWERS NOW &amp; STOP PLANDEMIC! - UPDATED! Model Statute &amp; World Treaty Conference Banning 5G+ DEW Directed Energy &amp; Neurotech Mind Control Weapons
Action Steps &amp; Findings Ban 5G+ DEW Directed Energy Weapons https://t.co/yuCRrBp9Bw",1
"#5G #coronavirus #JantaCurfew
#StayAtHome while everyone is told to stay at home, the evil governments of the world are installing 5G death radiation tech into schools and other places. Please share with as many parents so we can bring this to conclusion.
https://t.co/2zzVPIpbcU",1
Esteban was talking about this I was mad confused ... he said 5G and covid19 correlate with each other ? Idk he’s big into conspiracy’s though so I was like “ok” https://t.co/6ki1fvApBp,1
"5G Launches In Wuhan Weeks Before Coronavirus Outbreak
Big Tech doesn’t want this video seen, so be sure to defy Silicon Valley elitists by sharing this link
https://t.co/VSybw4nemc",1
Speed. Reliability. Security. You can have it all with technology that goes beyond for you.,0
"Former Vodafone Boss Blows Whistle on 5G Coronavirus IoT Vaccine Digital World Currency (Mirrored)
https://t.co/6nWWu79DdR
NOW ONLINE ON BITCHUTE!",1
"I believe in taking it seriously. I think the prescribed hygiene measures are sensible, effective and proportionate. Closing down the economy and the schools, and confining everyone to their homes, is not. https://t.co/wfi27obvA0",0
"@MorningLiveSABC The system wants to get us scared of a fake ass virus. When it the 5G towers being built around the world. China was the first to have over 100.000 5G towers, and the people in Wuhan where the first to get affected by it",1
"The fact that people are dying doesn’t mean that the Coronavirus narrative from authority and the government isn’t bullshit. 

To me this is a massive cover up &amp; is to do with them installing 5G which does induce flu-like symptoms.

https://t.co/JMpMtPFD0N

#CoronaVirus #Lockdown",1
